origin,destination,origin_latitude,origin_longitude,destination_latitude,destination_longitude
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
